Image,Label
data/train/image\0\14722.jpg,data/train/label/0.jpg
data/train/image\0\14723.jpg,data/train/label/0.jpg
data/train/image\0\14729.jpg,data/train/label/0.jpg
data/train/image\0\14746.jpg,data/train/label/0.jpg
data/train/image\0\14749.jpg,data/train/label/0.jpg
data/train/image\0\14752.jpg,data/train/label/0.jpg
data/train/image\0\14773.jpg,data/train/label/0.jpg
data/train/image\0\14775.jpg,data/train/label/0.jpg
data/train/image\0\1479.jpg,data/train/label/0.jpg
data/train/image\0\14817.jpg,data/train/label/0.jpg
data/train/image\0\14820.jpg,data/train/label/0.jpg
data/train/image\0\14840.jpg,data/train/label/0.jpg
data/train/image\0\14857.jpg,data/train/label/0.jpg
data/train/image\0\14877.jpg,data/train/label/0.jpg
data/train/image\0\1489.jpg,data/train/label/0.jpg
data/train/image\0\14890.jpg,data/train/label/0.jpg
data/train/image\0\14897.jpg,data/train/label/0.jpg
data/train/image\0\14919.jpg,data/train/label/0.jpg
data/train/image\0\14937.jpg,data/train/label/0.jpg
data/train/image\0\14944.jpg,data/train/label/0.jpg
data/train/image\0\14949.jpg,data/train/label/0.jpg
data/train/image\0\1495.jpg,data/train/label/0.jpg
data/train/image\0\14959.jpg,data/train/label/0.jpg
data/train/image\0\14965.jpg,data/train/label/0.jpg
data/train/image\0\14971.jpg,data/train/label/0.jpg
data/train/image\0\14991.jpg,data/train/label/0.jpg
data/train/image\0\1501.jpg,data/train/label/0.jpg
data/train/image\0\15015.jpg,data/train/label/0.jpg
data/train/image\0\15017.jpg,data/train/label/0.jpg
data/train/image\0\1502.jpg,data/train/label/0.jpg
data/train/image\0\15028.jpg,data/train/label/0.jpg
data/train/image\0\15042.jpg,data/train/label/0.jpg
data/train/image\0\15046.jpg,data/train/label/0.jpg
data/train/image\0\15060.jpg,data/train/label/0.jpg
data/train/image\0\15064.jpg,data/train/label/0.jpg
data/train/image\0\15065.jpg,data/train/label/0.jpg
data/train/image\0\15103.jpg,data/train/label/0.jpg
data/train/image\0\15108.jpg,data/train/label/0.jpg
data/train/image\0\15119.jpg,data/train/label/0.jpg
data/train/image\0\1512.jpg,data/train/label/0.jpg
data/train/image\0\15120.jpg,data/train/label/0.jpg
data/train/image\0\15130.jpg,data/train/label/0.jpg
data/train/image\0\15133.jpg,data/train/label/0.jpg
data/train/image\0\15142.jpg,data/train/label/0.jpg
data/train/image\0\15150.jpg,data/train/label/0.jpg
data/train/image\0\15156.jpg,data/train/label/0.jpg
data/train/image\0\15160.jpg,data/train/label/0.jpg
data/train/image\0\15169.jpg,data/train/label/0.jpg
data/train/image\0\1517.jpg,data/train/label/0.jpg
data/train/image\0\15189.jpg,data/train/label/0.jpg
data/train/image\0\15191.jpg,data/train/label/0.jpg
data/train/image\0\15198.jpg,data/train/label/0.jpg
data/train/image\0\15208.jpg,data/train/label/0.jpg
data/train/image\0\15237.jpg,data/train/label/0.jpg
data/train/image\0\15242.jpg,data/train/label/0.jpg
data/train/image\0\15249.jpg,data/train/label/0.jpg
data/train/image\0\15275.jpg,data/train/label/0.jpg
data/train/image\0\15288.jpg,data/train/label/0.jpg
data/train/image\0\15291.jpg,data/train/label/0.jpg
data/train/image\0\1530.jpg,data/train/label/0.jpg
data/train/image\0\15311.jpg,data/train/label/0.jpg
data/train/image\0\15318.jpg,data/train/label/0.jpg
data/train/image\0\1532.jpg,data/train/label/0.jpg
data/train/image\0\15325.jpg,data/train/label/0.jpg
data/train/image\0\15329.jpg,data/train/label/0.jpg
data/train/image\0\15330.jpg,data/train/label/0.jpg
data/train/image\0\15344.jpg,data/train/label/0.jpg
data/train/image\0\15382.jpg,data/train/label/0.jpg
data/train/image\0\15383.jpg,data/train/label/0.jpg
data/train/image\0\15399.jpg,data/train/label/0.jpg
data/train/image\0\15407.jpg,data/train/label/0.jpg
data/train/image\0\15442.jpg,data/train/label/0.jpg
data/train/image\0\15445.jpg,data/train/label/0.jpg
data/train/image\0\15454.jpg,data/train/label/0.jpg
data/train/image\0\15471.jpg,data/train/label/0.jpg
data/train/image\0\15480.jpg,data/train/label/0.jpg
data/train/image\0\15491.jpg,data/train/label/0.jpg
data/train/image\0\15492.jpg,data/train/label/0.jpg
data/train/image\0\15504.jpg,data/train/label/0.jpg
data/train/image\0\15505.jpg,data/train/label/0.jpg
data/train/image\0\15508.jpg,data/train/label/0.jpg
data/train/image\0\15516.jpg,data/train/label/0.jpg
data/train/image\0\15520.jpg,data/train/label/0.jpg
data/train/image\0\15524.jpg,data/train/label/0.jpg
data/train/image\0\15530.jpg,data/train/label/0.jpg
data/train/image\0\15542.jpg,data/train/label/0.jpg
data/train/image\0\15559.jpg,data/train/label/0.jpg
data/train/image\0\15564.jpg,data/train/label/0.jpg
data/train/image\0\15566.jpg,data/train/label/0.jpg
data/train/image\0\15567.jpg,data/train/label/0.jpg
data/train/image\0\15580.jpg,data/train/label/0.jpg
data/train/image\0\15581.jpg,data/train/label/0.jpg
data/train/image\0\15582.jpg,data/train/label/0.jpg
data/train/image\0\15583.jpg,data/train/label/0.jpg
data/train/image\0\15590.jpg,data/train/label/0.jpg
data/train/image\0\156.jpg,data/train/label/0.jpg
data/train/image\0\15600.jpg,data/train/label/0.jpg
data/train/image\0\15619.jpg,data/train/label/0.jpg
data/train/image\0\15621.jpg,data/train/label/0.jpg
data/train/image\0\15628.jpg,data/train/label/0.jpg
data/train/image\0\15637.jpg,data/train/label/0.jpg
data/train/image\0\15648.jpg,data/train/label/0.jpg
data/train/image\0\15662.jpg,data/train/label/0.jpg
data/train/image\0\15663.jpg,data/train/label/0.jpg
data/train/image\0\15675.jpg,data/train/label/0.jpg
data/train/image\0\15692.jpg,data/train/label/0.jpg
data/train/image\0\15694.jpg,data/train/label/0.jpg
data/train/image\0\15695.jpg,data/train/label/0.jpg
data/train/image\0\15700.jpg,data/train/label/0.jpg
data/train/image\0\15704.jpg,data/train/label/0.jpg
data/train/image\0\1571.jpg,data/train/label/0.jpg
data/train/image\0\15711.jpg,data/train/label/0.jpg
data/train/image\0\15734.jpg,data/train/label/0.jpg
data/train/image\0\15753.jpg,data/train/label/0.jpg
data/train/image\0\15759.jpg,data/train/label/0.jpg
data/train/image\0\15761.jpg,data/train/label/0.jpg
data/train/image\0\15765.jpg,data/train/label/0.jpg
data/train/image\0\15770.jpg,data/train/label/0.jpg
data/train/image\0\15777.jpg,data/train/label/0.jpg
data/train/image\0\15779.jpg,data/train/label/0.jpg
data/train/image\0\1578.jpg,data/train/label/0.jpg
data/train/image\0\15795.jpg,data/train/label/0.jpg
data/train/image\0\15798.jpg,data/train/label/0.jpg
data/train/image\0\15814.jpg,data/train/label/0.jpg
data/train/image\0\15825.jpg,data/train/label/0.jpg
data/train/image\0\15828.jpg,data/train/label/0.jpg
data/train/image\0\15854.jpg,data/train/label/0.jpg
data/train/image\0\15863.jpg,data/train/label/0.jpg
data/train/image\0\15864.jpg,data/train/label/0.jpg
data/train/image\0\15868.jpg,data/train/label/0.jpg
data/train/image\0\15882.jpg,data/train/label/0.jpg
data/train/image\0\15883.jpg,data/train/label/0.jpg
data/train/image\0\15890.jpg,data/train/label/0.jpg
data/train/image\0\1590.jpg,data/train/label/0.jpg
data/train/image\0\15901.jpg,data/train/label/0.jpg
data/train/image\0\15904.jpg,data/train/label/0.jpg
data/train/image\0\15910.jpg,data/train/label/0.jpg
data/train/image\0\15926.jpg,data/train/label/0.jpg
data/train/image\0\15928.jpg,data/train/label/0.jpg
data/train/image\0\15934.jpg,data/train/label/0.jpg
data/train/image\0\15946.jpg,data/train/label/0.jpg
data/train/image\0\15955.jpg,data/train/label/0.jpg
data/train/image\0\1596.jpg,data/train/label/0.jpg
data/train/image\0\15965.jpg,data/train/label/0.jpg
data/train/image\0\15971.jpg,data/train/label/0.jpg
data/train/image\0\15992.jpg,data/train/label/0.jpg
data/train/image\0\15993.jpg,data/train/label/0.jpg
data/train/image\0\1600.jpg,data/train/label/0.jpg
data/train/image\0\16031.jpg,data/train/label/0.jpg
data/train/image\0\16043.jpg,data/train/label/0.jpg
data/train/image\0\16045.jpg,data/train/label/0.jpg
data/train/image\0\1605.jpg,data/train/label/0.jpg
data/train/image\0\1606.jpg,data/train/label/0.jpg
data/train/image\0\16081.jpg,data/train/label/0.jpg
data/train/image\0\16083.jpg,data/train/label/0.jpg
data/train/image\0\16085.jpg,data/train/label/0.jpg
data/train/image\0\16105.jpg,data/train/label/0.jpg
data/train/image\0\16119.jpg,data/train/label/0.jpg
data/train/image\0\16122.jpg,data/train/label/0.jpg
data/train/image\0\16136.jpg,data/train/label/0.jpg
data/train/image\0\16139.jpg,data/train/label/0.jpg
data/train/image\0\16144.jpg,data/train/label/0.jpg
data/train/image\0\16151.jpg,data/train/label/0.jpg
data/train/image\0\16163.jpg,data/train/label/0.jpg
data/train/image\0\16178.jpg,data/train/label/0.jpg
data/train/image\0\16192.jpg,data/train/label/0.jpg
data/train/image\0\16202.jpg,data/train/label/0.jpg
data/train/image\0\16217.jpg,data/train/label/0.jpg
data/train/image\0\16221.jpg,data/train/label/0.jpg
data/train/image\0\16227.jpg,data/train/label/0.jpg
data/train/image\0\16238.jpg,data/train/label/0.jpg
data/train/image\0\16244.jpg,data/train/label/0.jpg
data/train/image\0\1625.jpg,data/train/label/0.jpg
data/train/image\0\1626.jpg,data/train/label/0.jpg
data/train/image\0\16285.jpg,data/train/label/0.jpg
data/train/image\0\16286.jpg,data/train/label/0.jpg
data/train/image\0\16305.jpg,data/train/label/0.jpg
data/train/image\0\16306.jpg,data/train/label/0.jpg
data/train/image\0\16318.jpg,data/train/label/0.jpg
data/train/image\0\16323.jpg,data/train/label/0.jpg
data/train/image\0\16326.jpg,data/train/label/0.jpg
data/train/image\0\16352.jpg,data/train/label/0.jpg
data/train/image\0\16354.jpg,data/train/label/0.jpg
data/train/image\0\16355.jpg,data/train/label/0.jpg
data/train/image\0\16363.jpg,data/train/label/0.jpg
data/train/image\0\16396.jpg,data/train/label/0.jpg
data/train/image\0\16402.jpg,data/train/label/0.jpg
data/train/image\0\16412.jpg,data/train/label/0.jpg
data/train/image\0\16415.jpg,data/train/label/0.jpg
data/train/image\0\16423.jpg,data/train/label/0.jpg
data/train/image\0\16428.jpg,data/train/label/0.jpg
data/train/image\0\16429.jpg,data/train/label/0.jpg
data/train/image\0\16439.jpg,data/train/label/0.jpg
data/train/image\0\1645.jpg,data/train/label/0.jpg
data/train/image\0\16460.jpg,data/train/label/0.jpg
data/train/image\0\16474.jpg,data/train/label/0.jpg
data/train/image\0\16484.jpg,data/train/label/0.jpg
data/train/image\0\16485.jpg,data/train/label/0.jpg
data/train/image\0\16498.jpg,data/train/label/0.jpg
data/train/image\0\16501.jpg,data/train/label/0.jpg
data/train/image\0\16516.jpg,data/train/label/0.jpg
data/train/image\0\16518.jpg,data/train/label/0.jpg
data/train/image\0\16519.jpg,data/train/label/0.jpg
data/train/image\0\16520.jpg,data/train/label/0.jpg
data/train/image\0\16523.jpg,data/train/label/0.jpg
data/train/image\0\16540.jpg,data/train/label/0.jpg
data/train/image\0\16543.jpg,data/train/label/0.jpg
data/train/image\0\16563.jpg,data/train/label/0.jpg
data/train/image\0\16585.jpg,data/train/label/0.jpg
data/train/image\0\16595.jpg,data/train/label/0.jpg
data/train/image\0\16598.jpg,data/train/label/0.jpg
data/train/image\0\16606.jpg,data/train/label/0.jpg
data/train/image\0\16607.jpg,data/train/label/0.jpg
data/train/image\0\16618.jpg,data/train/label/0.jpg
data/train/image\0\16619.jpg,data/train/label/0.jpg
data/train/image\0\16634.jpg,data/train/label/0.jpg
data/train/image\0\1664.jpg,data/train/label/0.jpg
data/train/image\0\16640.jpg,data/train/label/0.jpg
data/train/image\0\16642.jpg,data/train/label/0.jpg
data/train/image\0\16679.jpg,data/train/label/0.jpg
data/train/image\0\16705.jpg,data/train/label/0.jpg
data/train/image\0\16749.jpg,data/train/label/0.jpg
data/train/image\0\16758.jpg,data/train/label/0.jpg
data/train/image\0\16761.jpg,data/train/label/0.jpg
data/train/image\0\16777.jpg,data/train/label/0.jpg
data/train/image\0\1678.jpg,data/train/label/0.jpg
data/train/image\0\16787.jpg,data/train/label/0.jpg
data/train/image\0\16803.jpg,data/train/label/0.jpg
data/train/image\0\16817.jpg,data/train/label/0.jpg
data/train/image\0\1682.jpg,data/train/label/0.jpg
data/train/image\0\16866.jpg,data/train/label/0.jpg
data/train/image\0\16868.jpg,data/train/label/0.jpg
data/train/image\0\16888.jpg,data/train/label/0.jpg
data/train/image\0\169.jpg,data/train/label/0.jpg
data/train/image\0\16903.jpg,data/train/label/0.jpg
data/train/image\0\16905.jpg,data/train/label/0.jpg
data/train/image\0\16921.jpg,data/train/label/0.jpg
data/train/image\0\16928.jpg,data/train/label/0.jpg
data/train/image\0\16941.jpg,data/train/label/0.jpg
data/train/image\0\16961.jpg,data/train/label/0.jpg
data/train/image\0\16975.jpg,data/train/label/0.jpg
data/train/image\0\16987.jpg,data/train/label/0.jpg
data/train/image\0\16997.jpg,data/train/label/0.jpg
data/train/image\0\17003.jpg,data/train/label/0.jpg
data/train/image\0\17009.jpg,data/train/label/0.jpg
data/train/image\0\1701.jpg,data/train/label/0.jpg
data/train/image\0\17025.jpg,data/train/label/0.jpg
data/train/image\0\17048.jpg,data/train/label/0.jpg
data/train/image\0\17049.jpg,data/train/label/0.jpg
data/train/image\0\17050.jpg,data/train/label/0.jpg
data/train/image\0\17051.jpg,data/train/label/0.jpg
data/train/image\0\17064.jpg,data/train/label/0.jpg
data/train/image\0\1709.jpg,data/train/label/0.jpg
data/train/image\0\17095.jpg,data/train/label/0.jpg
data/train/image\0\17106.jpg,data/train/label/0.jpg
data/train/image\0\17108.jpg,data/train/label/0.jpg
data/train/image\0\1712.jpg,data/train/label/0.jpg
data/train/image\0\17122.jpg,data/train/label/0.jpg
data/train/image\0\17124.jpg,data/train/label/0.jpg
data/train/image\0\17133.jpg,data/train/label/0.jpg
data/train/image\0\17134.jpg,data/train/label/0.jpg
data/train/image\0\17149.jpg,data/train/label/0.jpg
data/train/image\0\17169.jpg,data/train/label/0.jpg
data/train/image\0\17187.jpg,data/train/label/0.jpg
data/train/image\0\17200.jpg,data/train/label/0.jpg
data/train/image\0\17210.jpg,data/train/label/0.jpg
data/train/image\0\17214.jpg,data/train/label/0.jpg
data/train/image\0\17223.jpg,data/train/label/0.jpg
data/train/image\0\1723.jpg,data/train/label/0.jpg
data/train/image\0\17236.jpg,data/train/label/0.jpg
data/train/image\0\17245.jpg,data/train/label/0.jpg
data/train/image\0\1725.jpg,data/train/label/0.jpg
data/train/image\0\17285.jpg,data/train/label/0.jpg
data/train/image\0\1729.jpg,data/train/label/0.jpg
data/train/image\0\17293.jpg,data/train/label/0.jpg
data/train/image\0\17304.jpg,data/train/label/0.jpg
data/train/image\0\17314.jpg,data/train/label/0.jpg
data/train/image\0\17322.jpg,data/train/label/0.jpg
data/train/image\0\17327.jpg,data/train/label/0.jpg
data/train/image\0\17334.jpg,data/train/label/0.jpg
data/train/image\0\17335.jpg,data/train/label/0.jpg
data/train/image\0\17349.jpg,data/train/label/0.jpg
data/train/image\0\17360.jpg,data/train/label/0.jpg
data/train/image\0\17365.jpg,data/train/label/0.jpg
data/train/image\0\17376.jpg,data/train/label/0.jpg
data/train/image\0\17379.jpg,data/train/label/0.jpg
data/train/image\0\17381.jpg,data/train/label/0.jpg
data/train/image\0\17392.jpg,data/train/label/0.jpg
data/train/image\0\17411.jpg,data/train/label/0.jpg
data/train/image\0\1742.jpg,data/train/label/0.jpg
data/train/image\0\17449.jpg,data/train/label/0.jpg
data/train/image\0\17452.jpg,data/train/label/0.jpg
data/train/image\0\17454.jpg,data/train/label/0.jpg
data/train/image\0\17458.jpg,data/train/label/0.jpg
data/train/image\0\17462.jpg,data/train/label/0.jpg
data/train/image\0\17466.jpg,data/train/label/0.jpg
data/train/image\0\17476.jpg,data/train/label/0.jpg
data/train/image\0\17479.jpg,data/train/label/0.jpg
data/train/image\0\17485.jpg,data/train/label/0.jpg
data/train/image\0\17503.jpg,data/train/label/0.jpg
data/train/image\0\17508.jpg,data/train/label/0.jpg
data/train/image\0\17518.jpg,data/train/label/0.jpg
data/train/image\0\17519.jpg,data/train/label/0.jpg
data/train/image\0\17534.jpg,data/train/label/0.jpg
data/train/image\0\17535.jpg,data/train/label/0.jpg
data/train/image\0\17539.jpg,data/train/label/0.jpg
data/train/image\0\17549.jpg,data/train/label/0.jpg
data/train/image\0\17581.jpg,data/train/label/0.jpg
data/train/image\0\17585.jpg,data/train/label/0.jpg
data/train/image\0\17603.jpg,data/train/label/0.jpg
data/train/image\0\17606.jpg,data/train/label/0.jpg
data/train/image\0\17611.jpg,data/train/label/0.jpg
data/train/image\0\17620.jpg,data/train/label/0.jpg
data/train/image\0\17625.jpg,data/train/label/0.jpg
data/train/image\0\17648.jpg,data/train/label/0.jpg
data/train/image\0\17655.jpg,data/train/label/0.jpg
data/train/image\0\1769.jpg,data/train/label/0.jpg
data/train/image\0\17693.jpg,data/train/label/0.jpg
data/train/image\0\17709.jpg,data/train/label/0.jpg
data/train/image\0\1771.jpg,data/train/label/0.jpg
data/train/image\0\17725.jpg,data/train/label/0.jpg
data/train/image\0\17726.jpg,data/train/label/0.jpg
data/train/image\0\17738.jpg,data/train/label/0.jpg
data/train/image\0\17741.jpg,data/train/label/0.jpg
data/train/image\0\1775.jpg,data/train/label/0.jpg
data/train/image\0\17755.jpg,data/train/label/0.jpg
data/train/image\0\17761.jpg,data/train/label/0.jpg
data/train/image\0\17770.jpg,data/train/label/0.jpg
data/train/image\0\17779.jpg,data/train/label/0.jpg
data/train/image\0\17797.jpg,data/train/label/0.jpg
data/train/image\0\17828.jpg,data/train/label/0.jpg
data/train/image\0\17838.jpg,data/train/label/0.jpg
data/train/image\0\17871.jpg,data/train/label/0.jpg
data/train/image\0\17877.jpg,data/train/label/0.jpg
data/train/image\0\17881.jpg,data/train/label/0.jpg
data/train/image\0\17905.jpg,data/train/label/0.jpg
data/train/image\0\17923.jpg,data/train/label/0.jpg
data/train/image\0\17930.jpg,data/train/label/0.jpg
data/train/image\0\17932.jpg,data/train/label/0.jpg
data/train/image\0\17941.jpg,data/train/label/0.jpg
data/train/image\0\17956.jpg,data/train/label/0.jpg
data/train/image\0\1796.jpg,data/train/label/0.jpg
data/train/image\0\17968.jpg,data/train/label/0.jpg
data/train/image\0\1797.jpg,data/train/label/0.jpg
data/train/image\0\17977.jpg,data/train/label/0.jpg
data/train/image\0\1798.jpg,data/train/label/0.jpg
data/train/image\0\17987.jpg,data/train/label/0.jpg
data/train/image\0\18022.jpg,data/train/label/0.jpg
data/train/image\0\18028.jpg,data/train/label/0.jpg
