Image,Label
data/train/image\8\14782.jpg,data/train/label/8.jpg
data/train/image\8\14791.jpg,data/train/label/8.jpg
data/train/image\8\14808.jpg,data/train/label/8.jpg
data/train/image\8\14826.jpg,data/train/label/8.jpg
data/train/image\8\14830.jpg,data/train/label/8.jpg
data/train/image\8\14831.jpg,data/train/label/8.jpg
data/train/image\8\1484.jpg,data/train/label/8.jpg
data/train/image\8\14845.jpg,data/train/label/8.jpg
data/train/image\8\14872.jpg,data/train/label/8.jpg
data/train/image\8\14873.jpg,data/train/label/8.jpg
data/train/image\8\14893.jpg,data/train/label/8.jpg
data/train/image\8\14896.jpg,data/train/label/8.jpg
data/train/image\8\14902.jpg,data/train/label/8.jpg
data/train/image\8\14908.jpg,data/train/label/8.jpg
data/train/image\8\14913.jpg,data/train/label/8.jpg
data/train/image\8\14923.jpg,data/train/label/8.jpg
data/train/image\8\14941.jpg,data/train/label/8.jpg
data/train/image\8\14968.jpg,data/train/label/8.jpg
data/train/image\8\14975.jpg,data/train/label/8.jpg
data/train/image\8\14987.jpg,data/train/label/8.jpg
data/train/image\8\14993.jpg,data/train/label/8.jpg
data/train/image\8\15021.jpg,data/train/label/8.jpg
data/train/image\8\15033.jpg,data/train/label/8.jpg
data/train/image\8\1505.jpg,data/train/label/8.jpg
data/train/image\8\15050.jpg,data/train/label/8.jpg
data/train/image\8\15056.jpg,data/train/label/8.jpg
data/train/image\8\15091.jpg,data/train/label/8.jpg
data/train/image\8\15096.jpg,data/train/label/8.jpg
data/train/image\8\15102.jpg,data/train/label/8.jpg
data/train/image\8\15104.jpg,data/train/label/8.jpg
data/train/image\8\15115.jpg,data/train/label/8.jpg
data/train/image\8\15129.jpg,data/train/label/8.jpg
data/train/image\8\15149.jpg,data/train/label/8.jpg
data/train/image\8\15158.jpg,data/train/label/8.jpg
data/train/image\8\1519.jpg,data/train/label/8.jpg
data/train/image\8\15219.jpg,data/train/label/8.jpg
data/train/image\8\15221.jpg,data/train/label/8.jpg
data/train/image\8\15225.jpg,data/train/label/8.jpg
data/train/image\8\15236.jpg,data/train/label/8.jpg
data/train/image\8\15247.jpg,data/train/label/8.jpg
data/train/image\8\15248.jpg,data/train/label/8.jpg
data/train/image\8\15258.jpg,data/train/label/8.jpg
data/train/image\8\15267.jpg,data/train/label/8.jpg
data/train/image\8\15282.jpg,data/train/label/8.jpg
data/train/image\8\15286.jpg,data/train/label/8.jpg
data/train/image\8\15289.jpg,data/train/label/8.jpg
data/train/image\8\15307.jpg,data/train/label/8.jpg
data/train/image\8\15321.jpg,data/train/label/8.jpg
data/train/image\8\15333.jpg,data/train/label/8.jpg
data/train/image\8\1534.jpg,data/train/label/8.jpg
data/train/image\8\15341.jpg,data/train/label/8.jpg
data/train/image\8\15343.jpg,data/train/label/8.jpg
data/train/image\8\15355.jpg,data/train/label/8.jpg
data/train/image\8\15364.jpg,data/train/label/8.jpg
data/train/image\8\15366.jpg,data/train/label/8.jpg
data/train/image\8\15406.jpg,data/train/label/8.jpg
data/train/image\8\15408.jpg,data/train/label/8.jpg
data/train/image\8\15411.jpg,data/train/label/8.jpg
data/train/image\8\1542.jpg,data/train/label/8.jpg
data/train/image\8\15424.jpg,data/train/label/8.jpg
data/train/image\8\1543.jpg,data/train/label/8.jpg
data/train/image\8\15430.jpg,data/train/label/8.jpg
data/train/image\8\15436.jpg,data/train/label/8.jpg
data/train/image\8\15455.jpg,data/train/label/8.jpg
data/train/image\8\15458.jpg,data/train/label/8.jpg
data/train/image\8\15467.jpg,data/train/label/8.jpg
data/train/image\8\15487.jpg,data/train/label/8.jpg
data/train/image\8\15501.jpg,data/train/label/8.jpg
data/train/image\8\15502.jpg,data/train/label/8.jpg
data/train/image\8\15515.jpg,data/train/label/8.jpg
data/train/image\8\15522.jpg,data/train/label/8.jpg
data/train/image\8\15532.jpg,data/train/label/8.jpg
data/train/image\8\15546.jpg,data/train/label/8.jpg
data/train/image\8\15595.jpg,data/train/label/8.jpg
data/train/image\8\15598.jpg,data/train/label/8.jpg
data/train/image\8\15599.jpg,data/train/label/8.jpg
data/train/image\8\15610.jpg,data/train/label/8.jpg
data/train/image\8\15616.jpg,data/train/label/8.jpg
data/train/image\8\15623.jpg,data/train/label/8.jpg
data/train/image\8\15624.jpg,data/train/label/8.jpg
data/train/image\8\15626.jpg,data/train/label/8.jpg
data/train/image\8\15629.jpg,data/train/label/8.jpg
data/train/image\8\15636.jpg,data/train/label/8.jpg
data/train/image\8\15640.jpg,data/train/label/8.jpg
data/train/image\8\15645.jpg,data/train/label/8.jpg
data/train/image\8\15664.jpg,data/train/label/8.jpg
data/train/image\8\15678.jpg,data/train/label/8.jpg
data/train/image\8\15691.jpg,data/train/label/8.jpg
data/train/image\8\15707.jpg,data/train/label/8.jpg
data/train/image\8\15723.jpg,data/train/label/8.jpg
data/train/image\8\15724.jpg,data/train/label/8.jpg
data/train/image\8\15738.jpg,data/train/label/8.jpg
data/train/image\8\15739.jpg,data/train/label/8.jpg
data/train/image\8\15749.jpg,data/train/label/8.jpg
data/train/image\8\15757.jpg,data/train/label/8.jpg
data/train/image\8\15766.jpg,data/train/label/8.jpg
data/train/image\8\15772.jpg,data/train/label/8.jpg
data/train/image\8\15775.jpg,data/train/label/8.jpg
data/train/image\8\15782.jpg,data/train/label/8.jpg
data/train/image\8\15807.jpg,data/train/label/8.jpg
data/train/image\8\15817.jpg,data/train/label/8.jpg
data/train/image\8\15820.jpg,data/train/label/8.jpg
data/train/image\8\15861.jpg,data/train/label/8.jpg
data/train/image\8\15879.jpg,data/train/label/8.jpg
data/train/image\8\15897.jpg,data/train/label/8.jpg
data/train/image\8\15911.jpg,data/train/label/8.jpg
data/train/image\8\15919.jpg,data/train/label/8.jpg
data/train/image\8\1593.jpg,data/train/label/8.jpg
data/train/image\8\15935.jpg,data/train/label/8.jpg
data/train/image\8\15941.jpg,data/train/label/8.jpg
data/train/image\8\15950.jpg,data/train/label/8.jpg
data/train/image\8\15956.jpg,data/train/label/8.jpg
data/train/image\8\15963.jpg,data/train/label/8.jpg
data/train/image\8\15973.jpg,data/train/label/8.jpg
data/train/image\8\15979.jpg,data/train/label/8.jpg
data/train/image\8\1598.jpg,data/train/label/8.jpg
data/train/image\8\15988.jpg,data/train/label/8.jpg
data/train/image\8\160.jpg,data/train/label/8.jpg
data/train/image\8\16000.jpg,data/train/label/8.jpg
data/train/image\8\16022.jpg,data/train/label/8.jpg
data/train/image\8\16023.jpg,data/train/label/8.jpg
data/train/image\8\16026.jpg,data/train/label/8.jpg
data/train/image\8\16036.jpg,data/train/label/8.jpg
data/train/image\8\16040.jpg,data/train/label/8.jpg
data/train/image\8\16042.jpg,data/train/label/8.jpg
data/train/image\8\16044.jpg,data/train/label/8.jpg
data/train/image\8\16059.jpg,data/train/label/8.jpg
data/train/image\8\16066.jpg,data/train/label/8.jpg
data/train/image\8\16069.jpg,data/train/label/8.jpg
data/train/image\8\16073.jpg,data/train/label/8.jpg
data/train/image\8\16101.jpg,data/train/label/8.jpg
data/train/image\8\16114.jpg,data/train/label/8.jpg
data/train/image\8\16115.jpg,data/train/label/8.jpg
data/train/image\8\16128.jpg,data/train/label/8.jpg
data/train/image\8\16135.jpg,data/train/label/8.jpg
data/train/image\8\16141.jpg,data/train/label/8.jpg
data/train/image\8\16145.jpg,data/train/label/8.jpg
data/train/image\8\16154.jpg,data/train/label/8.jpg
data/train/image\8\16158.jpg,data/train/label/8.jpg
data/train/image\8\1616.jpg,data/train/label/8.jpg
data/train/image\8\16172.jpg,data/train/label/8.jpg
data/train/image\8\16179.jpg,data/train/label/8.jpg
data/train/image\8\16182.jpg,data/train/label/8.jpg
data/train/image\8\16184.jpg,data/train/label/8.jpg
data/train/image\8\1621.jpg,data/train/label/8.jpg
data/train/image\8\16223.jpg,data/train/label/8.jpg
data/train/image\8\16230.jpg,data/train/label/8.jpg
data/train/image\8\16231.jpg,data/train/label/8.jpg
data/train/image\8\16232.jpg,data/train/label/8.jpg
data/train/image\8\16246.jpg,data/train/label/8.jpg
data/train/image\8\16252.jpg,data/train/label/8.jpg
data/train/image\8\16263.jpg,data/train/label/8.jpg
data/train/image\8\16266.jpg,data/train/label/8.jpg
data/train/image\8\16274.jpg,data/train/label/8.jpg
data/train/image\8\16275.jpg,data/train/label/8.jpg
data/train/image\8\16277.jpg,data/train/label/8.jpg
data/train/image\8\16282.jpg,data/train/label/8.jpg
data/train/image\8\16284.jpg,data/train/label/8.jpg
data/train/image\8\16301.jpg,data/train/label/8.jpg
data/train/image\8\16321.jpg,data/train/label/8.jpg
data/train/image\8\16322.jpg,data/train/label/8.jpg
data/train/image\8\16339.jpg,data/train/label/8.jpg
data/train/image\8\16340.jpg,data/train/label/8.jpg
data/train/image\8\16365.jpg,data/train/label/8.jpg
data/train/image\8\16373.jpg,data/train/label/8.jpg
data/train/image\8\16377.jpg,data/train/label/8.jpg
data/train/image\8\16382.jpg,data/train/label/8.jpg
data/train/image\8\16398.jpg,data/train/label/8.jpg
data/train/image\8\1641.jpg,data/train/label/8.jpg
data/train/image\8\16416.jpg,data/train/label/8.jpg
data/train/image\8\16417.jpg,data/train/label/8.jpg
data/train/image\8\16432.jpg,data/train/label/8.jpg
data/train/image\8\16440.jpg,data/train/label/8.jpg
data/train/image\8\16445.jpg,data/train/label/8.jpg
data/train/image\8\16457.jpg,data/train/label/8.jpg
data/train/image\8\16465.jpg,data/train/label/8.jpg
data/train/image\8\16467.jpg,data/train/label/8.jpg
data/train/image\8\16486.jpg,data/train/label/8.jpg
data/train/image\8\16500.jpg,data/train/label/8.jpg
data/train/image\8\16517.jpg,data/train/label/8.jpg
data/train/image\8\16539.jpg,data/train/label/8.jpg
data/train/image\8\16552.jpg,data/train/label/8.jpg
data/train/image\8\16554.jpg,data/train/label/8.jpg
data/train/image\8\16559.jpg,data/train/label/8.jpg
data/train/image\8\1657.jpg,data/train/label/8.jpg
data/train/image\8\16579.jpg,data/train/label/8.jpg
data/train/image\8\16597.jpg,data/train/label/8.jpg
data/train/image\8\16611.jpg,data/train/label/8.jpg
data/train/image\8\16624.jpg,data/train/label/8.jpg
data/train/image\8\16631.jpg,data/train/label/8.jpg
data/train/image\8\16637.jpg,data/train/label/8.jpg
data/train/image\8\16639.jpg,data/train/label/8.jpg
data/train/image\8\16658.jpg,data/train/label/8.jpg
data/train/image\8\16659.jpg,data/train/label/8.jpg
data/train/image\8\1666.jpg,data/train/label/8.jpg
data/train/image\8\16669.jpg,data/train/label/8.jpg
data/train/image\8\16688.jpg,data/train/label/8.jpg
data/train/image\8\16724.jpg,data/train/label/8.jpg
data/train/image\8\16725.jpg,data/train/label/8.jpg
data/train/image\8\16730.jpg,data/train/label/8.jpg
data/train/image\8\16741.jpg,data/train/label/8.jpg
data/train/image\8\16750.jpg,data/train/label/8.jpg
data/train/image\8\16752.jpg,data/train/label/8.jpg
data/train/image\8\16762.jpg,data/train/label/8.jpg
data/train/image\8\16773.jpg,data/train/label/8.jpg
data/train/image\8\16785.jpg,data/train/label/8.jpg
data/train/image\8\16790.jpg,data/train/label/8.jpg
data/train/image\8\16797.jpg,data/train/label/8.jpg
data/train/image\8\16798.jpg,data/train/label/8.jpg
data/train/image\8\16820.jpg,data/train/label/8.jpg
data/train/image\8\16824.jpg,data/train/label/8.jpg
data/train/image\8\16826.jpg,data/train/label/8.jpg
data/train/image\8\16828.jpg,data/train/label/8.jpg
data/train/image\8\16833.jpg,data/train/label/8.jpg
data/train/image\8\16860.jpg,data/train/label/8.jpg
data/train/image\8\16864.jpg,data/train/label/8.jpg
data/train/image\8\16870.jpg,data/train/label/8.jpg
data/train/image\8\16880.jpg,data/train/label/8.jpg
data/train/image\8\16883.jpg,data/train/label/8.jpg
data/train/image\8\16893.jpg,data/train/label/8.jpg
data/train/image\8\16897.jpg,data/train/label/8.jpg
data/train/image\8\16901.jpg,data/train/label/8.jpg
data/train/image\8\16917.jpg,data/train/label/8.jpg
data/train/image\8\16920.jpg,data/train/label/8.jpg
data/train/image\8\16937.jpg,data/train/label/8.jpg
data/train/image\8\16951.jpg,data/train/label/8.jpg
data/train/image\8\16955.jpg,data/train/label/8.jpg
data/train/image\8\16964.jpg,data/train/label/8.jpg
data/train/image\8\16965.jpg,data/train/label/8.jpg
data/train/image\8\16972.jpg,data/train/label/8.jpg
data/train/image\8\16974.jpg,data/train/label/8.jpg
data/train/image\8\16979.jpg,data/train/label/8.jpg
data/train/image\8\16994.jpg,data/train/label/8.jpg
data/train/image\8\17.jpg,data/train/label/8.jpg
data/train/image\8\17013.jpg,data/train/label/8.jpg
data/train/image\8\17021.jpg,data/train/label/8.jpg
data/train/image\8\17027.jpg,data/train/label/8.jpg
data/train/image\8\17036.jpg,data/train/label/8.jpg
data/train/image\8\17055.jpg,data/train/label/8.jpg
data/train/image\8\17056.jpg,data/train/label/8.jpg
data/train/image\8\17060.jpg,data/train/label/8.jpg
data/train/image\8\17065.jpg,data/train/label/8.jpg
data/train/image\8\17084.jpg,data/train/label/8.jpg
data/train/image\8\17096.jpg,data/train/label/8.jpg
data/train/image\8\17111.jpg,data/train/label/8.jpg
data/train/image\8\17112.jpg,data/train/label/8.jpg
data/train/image\8\17121.jpg,data/train/label/8.jpg
data/train/image\8\17128.jpg,data/train/label/8.jpg
data/train/image\8\1713.jpg,data/train/label/8.jpg
data/train/image\8\17145.jpg,data/train/label/8.jpg
data/train/image\8\17160.jpg,data/train/label/8.jpg
data/train/image\8\17162.jpg,data/train/label/8.jpg
data/train/image\8\17165.jpg,data/train/label/8.jpg
data/train/image\8\17170.jpg,data/train/label/8.jpg
data/train/image\8\17178.jpg,data/train/label/8.jpg
data/train/image\8\17179.jpg,data/train/label/8.jpg
data/train/image\8\17193.jpg,data/train/label/8.jpg
data/train/image\8\17194.jpg,data/train/label/8.jpg
data/train/image\8\17196.jpg,data/train/label/8.jpg
data/train/image\8\17197.jpg,data/train/label/8.jpg
data/train/image\8\17222.jpg,data/train/label/8.jpg
data/train/image\8\17233.jpg,data/train/label/8.jpg
data/train/image\8\17237.jpg,data/train/label/8.jpg
data/train/image\8\17244.jpg,data/train/label/8.jpg
data/train/image\8\17270.jpg,data/train/label/8.jpg
data/train/image\8\17275.jpg,data/train/label/8.jpg
data/train/image\8\17289.jpg,data/train/label/8.jpg
data/train/image\8\17290.jpg,data/train/label/8.jpg
data/train/image\8\17291.jpg,data/train/label/8.jpg
data/train/image\8\17302.jpg,data/train/label/8.jpg
data/train/image\8\17345.jpg,data/train/label/8.jpg
data/train/image\8\17348.jpg,data/train/label/8.jpg
data/train/image\8\17358.jpg,data/train/label/8.jpg
data/train/image\8\17361.jpg,data/train/label/8.jpg
data/train/image\8\17362.jpg,data/train/label/8.jpg
data/train/image\8\17364.jpg,data/train/label/8.jpg
data/train/image\8\17375.jpg,data/train/label/8.jpg
data/train/image\8\17393.jpg,data/train/label/8.jpg
data/train/image\8\17405.jpg,data/train/label/8.jpg
data/train/image\8\17407.jpg,data/train/label/8.jpg
data/train/image\8\1745.jpg,data/train/label/8.jpg
data/train/image\8\17456.jpg,data/train/label/8.jpg
data/train/image\8\1749.jpg,data/train/label/8.jpg
data/train/image\8\17499.jpg,data/train/label/8.jpg
data/train/image\8\17506.jpg,data/train/label/8.jpg
data/train/image\8\17512.jpg,data/train/label/8.jpg
data/train/image\8\17515.jpg,data/train/label/8.jpg
data/train/image\8\17527.jpg,data/train/label/8.jpg
data/train/image\8\17530.jpg,data/train/label/8.jpg
data/train/image\8\17545.jpg,data/train/label/8.jpg
data/train/image\8\17547.jpg,data/train/label/8.jpg
data/train/image\8\17559.jpg,data/train/label/8.jpg
data/train/image\8\17564.jpg,data/train/label/8.jpg
data/train/image\8\1758.jpg,data/train/label/8.jpg
data/train/image\8\1759.jpg,data/train/label/8.jpg
data/train/image\8\17594.jpg,data/train/label/8.jpg
data/train/image\8\17596.jpg,data/train/label/8.jpg
data/train/image\8\1760.jpg,data/train/label/8.jpg
data/train/image\8\17602.jpg,data/train/label/8.jpg
data/train/image\8\17609.jpg,data/train/label/8.jpg
data/train/image\8\17614.jpg,data/train/label/8.jpg
data/train/image\8\17628.jpg,data/train/label/8.jpg
data/train/image\8\17641.jpg,data/train/label/8.jpg
data/train/image\8\17654.jpg,data/train/label/8.jpg
data/train/image\8\17658.jpg,data/train/label/8.jpg
data/train/image\8\17667.jpg,data/train/label/8.jpg
data/train/image\8\17668.jpg,data/train/label/8.jpg
data/train/image\8\17672.jpg,data/train/label/8.jpg
data/train/image\8\17675.jpg,data/train/label/8.jpg
data/train/image\8\17679.jpg,data/train/label/8.jpg
data/train/image\8\17681.jpg,data/train/label/8.jpg
data/train/image\8\17688.jpg,data/train/label/8.jpg
data/train/image\8\17700.jpg,data/train/label/8.jpg
data/train/image\8\17705.jpg,data/train/label/8.jpg
data/train/image\8\17721.jpg,data/train/label/8.jpg
data/train/image\8\1773.jpg,data/train/label/8.jpg
data/train/image\8\17743.jpg,data/train/label/8.jpg
data/train/image\8\17751.jpg,data/train/label/8.jpg
data/train/image\8\17756.jpg,data/train/label/8.jpg
data/train/image\8\1776.jpg,data/train/label/8.jpg
data/train/image\8\17760.jpg,data/train/label/8.jpg
data/train/image\8\17765.jpg,data/train/label/8.jpg
data/train/image\8\17768.jpg,data/train/label/8.jpg
data/train/image\8\1777.jpg,data/train/label/8.jpg
data/train/image\8\17784.jpg,data/train/label/8.jpg
data/train/image\8\1780.jpg,data/train/label/8.jpg
data/train/image\8\17803.jpg,data/train/label/8.jpg
data/train/image\8\17804.jpg,data/train/label/8.jpg
data/train/image\8\17808.jpg,data/train/label/8.jpg
data/train/image\8\17818.jpg,data/train/label/8.jpg
data/train/image\8\17825.jpg,data/train/label/8.jpg
data/train/image\8\1783.jpg,data/train/label/8.jpg
data/train/image\8\17859.jpg,data/train/label/8.jpg
data/train/image\8\17878.jpg,data/train/label/8.jpg
data/train/image\8\1788.jpg,data/train/label/8.jpg
data/train/image\8\17889.jpg,data/train/label/8.jpg
data/train/image\8\17894.jpg,data/train/label/8.jpg
data/train/image\8\1790.jpg,data/train/label/8.jpg
data/train/image\8\17919.jpg,data/train/label/8.jpg
data/train/image\8\17924.jpg,data/train/label/8.jpg
data/train/image\8\1793.jpg,data/train/label/8.jpg
data/train/image\8\17937.jpg,data/train/label/8.jpg
data/train/image\8\17948.jpg,data/train/label/8.jpg
data/train/image\8\17950.jpg,data/train/label/8.jpg
data/train/image\8\17952.jpg,data/train/label/8.jpg
data/train/image\8\17957.jpg,data/train/label/8.jpg
data/train/image\8\17975.jpg,data/train/label/8.jpg
data/train/image\8\17990.jpg,data/train/label/8.jpg
data/train/image\8\17999.jpg,data/train/label/8.jpg
